Loan_ID,Date_Key,Customer_ID,Branch_ID,Employee_ID,Loan_Product_ID,Location_ID,Loan_Status_ID,Payment_Method_ID,Loan_Amount,Interest_Rate,Loan_Term_Months,Monthly_EMI,Processing_Fee,Insurance_Fee,Annual_Income,Credit_Score,Debt_To_Income_Ratio,Loan_To_Value,Collateral_Value,Outstanding_Balance,Total_Interest,Total_Repayment,Paid_Amount,Late_Fee,Days_Past_Due,Risk_Score,Default_Flag,Approval_Time_Days
LN068239,20240424,CUST42296,BR117,EMP0210,LP024,LOC091,5,5,3631329.71,10.57,36,118146.98,36313.3,9078.32,786134,417,61.41,56.39,6439669.64,2332637.81,621961.74,4253291.45,1920653.64,2289,11,98,0,9
LN068240,20251118,CUST01810,BR204,EMP0989,LP009,LOC029,3,2,3184657.59,7.76,360,22837.29,31846.58,7961.64,758224,693,38.68,87.71,3630894.53,3232131.86,5036766.07,8221423.66,4989291.8,3920,17,22,0,14
LN068241,20251011,CUST02283,BR167,EMP0427,LP035,LOC027,1,2,5000000,8.33,36,157444.12,50000.0,12500.0,2199221,756,14.89,62.15,8045052.29,2563968.37,667988.33,5667988.33,3104019.96,406,26,0,0,2
LN068242,20211222,CUST22384,BR070,EMP0143,LP003,LOC014,4,1,4680210.01,14.99,360,59141.21,46802.1,11700.53,1705472,649,40.82,45.24,10345291.79,13829543.25,16610625.98,21290835.98,7461292.73,4680,20,34,0,9
LN068243,20260401,CUST36637,BR192,EMP0148,LP029,LOC091,5,1,5000000,16.07,12,453819.93,50000.0,12500.0,1593192,660,51.46,77.16,6480041.47,2817788.27,445839.19,5445839.19,2628050.92,3754,22,38,0,1
LN068244,20220922,CUST32494,BR224,EMP0796,LP026,LOC041,1,5,5000000,14.09,360,59599.95,50000.0,12500.0,2612137,509,41.85,55.08,9077705.16,12619645.06,16455981.08,21455981.08,8836336.01,471,30,67,0,12
LN068245,20231209,CUST39749,BR122,EMP0712,LP025,LOC067,5,4,5000000,10.53,24,231949.65,50000.0,12500.0,2291884,458,32.75,65.08,7682851.87,5345652.94,566791.63,5566791.63,221138.69,1212,5,73,0,14
LN068246,20240417,CUST21042,BR222,EMP0264,LP005,LOC080,6,4,1684889.95,8.09,360,12469.0,16848.9,4212.22,1355949,516,64.98,67.87,2482525.34,1331922.45,2803949.93,4488839.88,3156917.43,16411,282,79,1,9
LN068247,20240513,CUST13471,BR064,EMP0088,LP040,LOC057,3,1,5000000,11.54,36,164975.17,50000.0,12500.0,2608361,688,16.4,73.47,6805498.84,2558289.49,939106.01,5939106.01,3380816.52,4889,16,11,0,11
LN068248,20191112,CUST32138,BR223,EMP0010,LP031,LOC066,1,3,3547919.23,8.08,24,160592.26,35479.19,8869.8,1820776,681,27.26,49.9,7110058.58,1509754.59,306295.0,3854214.23,2344459.64,2330,25,18,0,10
LN068249,20210126,CUST18008,BR180,EMP0353,LP013,LOC020,1,1,5000000,12.93,48,133963.83,50000.0,12500.0,2378708,302,46.11,48.65,10277492.29,1696925.19,1430263.88,6430263.88,4733338.69,1660,26,100,0,10
LN068250,20251129,CUST22131,BR087,EMP0027,LP019,LOC008,1,3,4080062.76,17.53,240,61496.25,40800.63,10200.16,896815,446,36.3,94.61,4312506.88,5660485.29,10679036.8,14759099.57,9098614.27,4601,26,81,0,9
LN068251,20200622,CUST45781,BR123,EMP0601,LP033,LOC007,5,4,5000000,16.94,36,178114.37,50000.0,12500.0,1294245,675,64.68,83.07,6019020.1,1609786.31,1412117.25,6412117.25,4802330.94,3050,7,39,0,8
LN068252,20231113,CUST32567,BR150,EMP0581,LP015,LOC037,3,1,5000000,9.61,48,125878.5,50000.0,12500.0,2254260,671,31.12,93.31,5358482.48,4577939.49,1042167.76,6042167.76,1464228.27,2759,25,21,0,4
LN068253,20221229,CUST00580,BR191,EMP0734,LP008,LOC057,4,5,2878657.55,16.87,360,40736.63,28786.58,7196.64,1808777,772,39.48,57.8,4980376.39,9405874.32,11786529.1,14665186.66,5259312.34,2820,3,3,0,8
LN068254,20190213,CUST32887,BR078,EMP0442,LP022,LOC092,5,1,5000000,8.47,84,79107.02,50000.0,12500.0,1644430,417,36.75,63.52,7871536.52,4437296.34,1644989.51,6644989.51,2207693.17,4922,25,85,0,2
LN068255,20231222,CUST41041,BR036,EMP0808,LP031,LOC058,5,2,1553853.54,17.21,36,55561.65,15538.54,3884.63,2105050,301,44.99,52.53,2958030.73,1629628.38,446365.93,2000219.47,370591.09,4277,19,100,0,13
LN068256,20220818,CUST46327,BR154,EMP0092,LP017,LOC060,4,4,1762015.28,17.72,60,44475.65,17620.15,4405.04,401904,427,12.9,40.75,4323963.87,2334900.14,906523.81,2668539.09,333638.95,4511,3,78,0,6
LN068257,20190611,CUST28648,BR043,EMP0203,LP029,LOC073,1,1,5000000,16.04,60,121696.58,50000.0,12500.0,2157053,856,57.38,70.61,7081149.98,538701.73,2301794.66,7301794.66,6763092.92,4511,21,0,0,10
LN068258,20221102,CUST23521,BR010,EMP0751,LP008,LOC074,1,2,5000000,17.9,60,126695.29,50000.0,12500.0,1909938,785,50.74,82.18,6084205.4,5521317.46,2601717.7,7601717.7,2080400.24,2175,5,6,0,10
LN068259,20250716,CUST41828,BR242,EMP0510,LP039,LOC097,4,5,2870539.48,8.48,180,28233.7,28705.39,7176.35,1653498,730,57.18,55.48,5174007.71,1151848.92,2211525.66,5082065.14,3930216.22,702,10,25,0,1
LN068260,20200607,CUST47068,BR036,EMP0628,LP012,LOC051,1,5,2188386.74,11.29,84,37805.03,21883.87,5470.97,443994,772,54.7,88.45,2474151.2,44812.55,987235.68,3175622.42,3130809.87,2997,16,13,0,7
LN068261,20250926,CUST36659,BR077,EMP0004,LP036,LOC060,3,1,3269028.59,15.53,360,42723.81,32690.29,8172.57,2676181,598,17.36,55.92,5845902.34,2601311.68,12111542.97,15380571.57,12779259.89,2963,12,32,0,4
LN068262,20221217,CUST11633,BR221,EMP0353,LP015,LOC042,5,1,1288663.39,16.11,120,21675.22,12886.63,3221.66,1614416,695,10.55,88.77,1451687.95,2047601.22,1312363.56,2601026.95,553425.73,4120,23,5,0,1
LN068263,20260604,CUST39571,BR060,EMP0326,LP007,LOC099,6,1,2024077.22,7.66,60,40712.42,20240.77,5060.19,1454920,539,59.17,89.72,2255993.33,664604.72,418668.26,2442745.48,1778140.75,17304,231,71,1,11
LN068264,20221101,CUST03529,BR199,EMP0056,LP033,LOC004,1,4,529210.48,15.11,120,8573.7,5292.1,1323.03,772948,723,50.97,86.12,614503.58,814087.3,499633.42,1028843.9,214756.61,1124,23,18,0,12
LN068265,20240506,CUST44472,BR222,EMP0333,LP016,LOC073,4,5,5000000,12.23,180,60750.24,50000.0,12500.0,2393132,337,30.03,90.96,5496921.72,9910347.41,5935043.43,10935043.43,1024696.02,3849,19,100,0,8
LN068266,20241210,CUST07614,BR134,EMP0927,LP020,LOC086,4,2,1263700.52,13.9,240,15622.68,12637.01,3159.25,906974,816,56.35,81.64,1547893.83,107200.27,2485743.21,3749443.73,3642243.47,4842,6,0,0,5
LN068267,20220211,CUST44482,BR221,EMP0213,LP003,LOC062,4,4,5000000,8.08,180,48013.81,50000.0,12500.0,1687814,808,19.63,48.16,10382059.8,476406.28,3642485.81,8642485.81,8166079.52,1254,23,0,0,3
LN068268,20250924,CUST19899,BR210,EMP0008,LP005,LOC033,2,4,1672596.73,16.38,120,28415.56,16725.97,4181.49,1993449,414,30.94,89.57,1867362.65,1067914.83,1737270.55,3409867.28,2341952.45,4547,21,90,0,8
LN068269,20220614,CUST08746,BR177,EMP0006,LP035,LOC020,1,2,730550.73,10.58,360,6726.37,7305.51,1826.38,252427,626,61.34,69.8,1046634.28,1651318.66,1690941.69,2421492.42,770173.76,4330,17,54,0,8
LN068270,20190902,CUST37829,BR206,EMP0662,LP018,LOC076,4,3,1469629.64,10.75,60,31770.39,14696.3,3674.07,306520,868,45.22,81.76,1797492.22,1893132.19,436593.49,1906223.13,13090.94,4666,24,0,0,12
LN068271,20260920,CUST17578,BR024,EMP0431,LP035,LOC012,6,2,2730759.27,17.89,48,80059.17,27307.59,6826.9,1624017,391,57.6,49.49,5517800.11,3378219.76,1112081.09,3842840.37,464620.6,2624,121,100,1,10
LN068272,20220912,CUST27022,BR015,EMP0242,LP021,LOC086,2,4,1146699.19,14.02,84,21501.83,11466.99,2866.75,979562,569,22.17,52.99,2163991.68,1055673.46,659454.3,1806153.49,750480.03,4650,8,46,0,12
LN068273,20210409,CUST02186,BR116,EMP0789,LP023,LOC078,1,2,4100244.63,9.87,84,67793.82,41002.45,10250.61,1192638,502,56.04,76.35,5370326.96,4961349.9,1594436.05,5694680.68,733330.78,456,26,76,0,8
LN068274,20240502,CUST00352,BR200,EMP0725,LP035,LOC025,4,2,4904287.49,17.25,240,72869.96,49042.87,12260.72,2073118,887,52.33,71.29,6879348.42,12396574.31,12584502.49,17488789.98,5092215.67,1011,9,0,0,10
LN068275,20220110,CUST02901,BR142,EMP0528,LP015,LOC067,1,3,5000000,11.28,360,48677.01,50000.0,12500.0,1483892,401,17.83,49.87,10026067.78,3211690.61,12523723.74,17523723.74,14312033.13,4299,14,84,0,14
LN068276,20200705,CUST05307,BR170,EMP0535,LP020,LOC049,4,5,1534318.21,13.03,360,17008.61,15343.18,3835.8,2543971,667,24.78,94.19,1628960.83,1087890.18,4588779.96,6123098.17,5035207.99,3207,28,17,0,7
LN068277,20230309,CUST39854,BR094,EMP0687,LP024,LOC026,6,4,2292145.57,9.66,240,21605.86,22921.46,5730.36,851046,312,46.92,83.65,2740162.07,1274712.92,2893260.79,5185406.36,3910693.43,3312,233,100,1,7
LN068278,20261027,CUST05795,BR037,EMP0392,LP016,LOC011,3,3,1817730.66,10.84,360,17091.27,18177.31,4544.33,1288167,525,27.29,76.7,2369922.64,5909236.17,4335126.73,6152857.39,243621.22,2578,27,62,0,6
LN068279,20201022,CUST11761,BR139,EMP0892,LP017,LOC056,3,2,5000000,15.79,120,83103.39,50000.0,12500.0,1794260,659,21.58,68.17,7334604.66,105355.16,4972406.37,9972406.37,9867051.21,2069,8,20,0,12
LN068280,20190127,CUST48610,BR029,EMP0830,LP006,LOC013,3,5,2239930.55,12.49,60,50382.43,22399.31,5599.83,1303699,767,45.28,55.99,4000590.37,1808134.62,783015.07,3022945.62,1214811.0,1155,10,5,0,10
LN068281,20190731,CUST18269,BR012,EMP0306,LP019,LOC075,5,2,1480353.1,15.49,60,35599.4,14803.53,3700.88,361710,332,58.79,75.86,1951427.77,987073.78,655610.8,2135963.9,1148890.13,1431,9,100,0,11
LN068282,20260305,CUST30600,BR049,EMP0869,LP024,LOC038,1,5,3903726.32,11.26,24,182415.83,39037.26,9759.32,2051034,458,21.17,40.64,9605625.78,990901.24,474253.54,4377979.85,3387078.62,2237,16,73,0,4
LN068283,20231004,CUST43323,BR063,EMP0361,LP037,LOC076,3,5,1250602.91,14.27,84,23623.24,12506.03,3126.51,921107,821,45.57,88.58,1411834.4,931336.44,733749.2,1984352.11,1053015.67,665,24,0,0,10
LN068284,20210720,CUST25995,BR233,EMP0124,LP038,LOC028,1,5,1241571.89,8.45,60,25442.84,12415.72,3103.93,818294,743,38.41,71.86,1727764.94,649134.44,284998.48,1526570.37,877435.92,3488,26,3,0,6
LN068285,20190624,CUST32907,BR234,EMP0507,LP035,LOC083,4,5,827027.8,13.24,36,27961.53,8270.28,2067.57,451031,425,37.45,58.46,1414690.05,54008.46,179587.45,1006615.25,952606.79,4581,6,90,0,13
LN068286,20241014,CUST19425,BR147,EMP0885,LP012,LOC087,1,5,143481.73,12.41,84,2564.41,1434.82,358.7,251276,705,32.96,67.7,211937.56,21261.15,71928.89,215410.62,194149.47,1501,3,13,0,1
LN068287,20221208,CUST43055,BR063,EMP0338,LP003,LOC034,1,2,894570.85,8.87,240,7974.05,8945.71,2236.43,360191,641,28.8,83.14,1075981.3,1514481.39,1019200.06,1913770.91,399289.53,358,9,34,0,7
LN068288,20230305,CUST00126,BR145,EMP0180,LP023,LOC048,6,3,931689.71,13.51,240,11255.69,9316.9,2329.22,735942,436,47.1,73.62,1265538.86,1128294.55,1769675.86,2701365.57,1573071.01,9723,169,91,1,6
LN068289,20190527,CUST34805,BR128,EMP0879,LP016,LOC087,4,4,2174240.4,15.46,24,105897.44,21742.4,5435.6,1759475,363,16.73,65.76,3306326.65,678996.94,367298.06,2541538.46,1862541.52,555,7,91,0,9
LN068290,20230604,CUST11658,BR002,EMP0241,LP032,LOC005,6,3,1603984.64,7.96,84,24968.1,16039.85,4009.96,1100685,338,60.72,60.23,2663099.18,1948819.66,493335.37,2097320.01,148500.36,16528,361,100,1,8
LN068291,20211004,CUST00980,BR183,EMP0425,LP023,LOC023,1,2,2102971.41,11.76,48,55131.82,21029.71,5257.43,552588,673,20.03,70.14,2998248.38,1904133.26,543355.83,2646327.24,742193.98,2052,24,21,0,15
LN068292,20230816,CUST47032,BR138,EMP0507,LP022,LOC028,5,4,1799218.0,8.19,48,44084.81,17992.18,4498.04,395677,312,23.79,64.44,2792082.55,706582.7,316852.97,2116070.96,1409488.27,427,12,100,0,11
LN068293,20240307,CUST21634,BR214,EMP0103,LP007,LOC058,1,4,2948926.36,9.87,48,74608.42,29489.26,7372.32,2613079,408,42.29,56.78,5193600.49,1285100.46,632277.74,3581204.1,2296103.65,3191,29,91,0,4
LN068294,20220709,CUST07720,BR107,EMP0590,LP024,LOC098,6,4,823055.84,8.7,240,7247.2,8230.56,2057.64,1089526,479,58.67,53.24,1545935.09,1533959.34,916271.05,1739326.89,205367.55,6828,225,79,1,8
LN068295,20190511,CUST34682,BR060,EMP0255,LP021,LOC002,1,3,4790287.93,8.75,36,151773.12,47902.88,11975.72,2199533,732,12.05,83.95,5706120.23,953509.93,673544.47,5463832.4,4510322.48,3759,10,1,0,12
LN068296,20231222,CUST45172,BR095,EMP0941,LP023,LOC085,2,5,5000000,10.44,360,45512.83,50000.0,12500.0,2308555,671,41.13,48.2,10373443.98,10803267.9,11384617.48,16384617.48,5581349.58,4242,17,24,0,9
LN068297,20230517,CUST41829,BR113,EMP0762,LP034,LOC035,1,2,3507759.94,17.83,60,88749.97,35077.6,8769.4,1058307,878,28.13,67.33,5209802.37,2221862.17,1817238.2,5324998.14,3103135.97,3770,5,0,0,8
LN068298,20220630,CUST07297,BR161,EMP0098,LP014,LOC046,5,5,2134509.97,17.19,48,61801.4,21345.1,5336.27,1053117,424,35.8,87.1,2450642.9,480257.33,831957.06,2966467.03,2486209.71,3339,8,87,0,1
LN068299,20230624,CUST25768,BR229,EMP0249,LP027,LOC056,5,4,5000000,8.67,240,43930.64,50000.0,12500.0,1971300,626,14.25,49.03,10197838.06,4484137.42,5543352.56,10543352.56,6059215.13,2087,16,20,0,3
LN068300,20230603,CUST35132,BR069,EMP0934,LP022,LOC053,1,2,2806409.51,14.88,120,45071.18,28064.1,7016.02,2489984,434,29.0,78.44,3577778.57,943169.44,2602132.59,5408542.1,4465372.66,3535,2,76,0,5
LN068301,20240730,CUST29582,BR097,EMP0383,LP020,LOC018,1,1,2135751.45,9.55,48,53707.79,21357.51,5339.38,2524307,888,12.02,74.57,2864089.38,83919.17,442222.26,2577973.7,2494054.54,1808,9,0,0,11
LN068302,20260313,CUST07189,BR197,EMP0071,LP034,LOC096,3,5,3322496.03,14.84,360,41586.32,33224.96,8306.24,875160,795,18.67,82.38,4033134.29,3348428.4,11648577.48,14971073.51,11622645.11,393,6,0,0,4
LN068303,20201029,CUST05804,BR150,EMP0094,LP013,LOC021,5,2,5000000,9.64,180,52634.45,50000.0,12500.0,1610461,615,15.45,50.48,9904912.84,9454494.63,4474201.13,9474201.13,19706.5,1056,5,30,0,4
LN068304,20200409,CUST04873,BR103,EMP0632,LP003,LOC094,3,5,4469039.22,14.65,48,123585.26,44690.39,11172.6,937916,456,16.82,61.56,7259647.85,3865057.53,1463053.28,5932092.5,2067034.97,175,16,73,0,6
LN068305,20241217,CUST47204,BR123,EMP0777,LP022,LOC029,3,2,1694326.86,11.78,12,150364.57,16943.27,4235.82,691250,642,58.81,80.46,2105800.22,739651.51,110047.96,1804374.82,1064723.31,759,1,46,0,15
LN068306,20200321,CUST48356,BR081,EMP0411,LP014,LOC001,1,2,3319644.14,8.16,48,81291.77,33196.44,8299.11,1051112,637,63.11,71.94,4614462.25,1150507.57,582360.61,3902004.75,2751497.18,4552,12,42,0,7
LN068307,20210827,CUST08527,BR210,EMP0082,LP024,LOC026,1,5,3492011.74,14.64,12,314590.19,34920.12,8730.03,2876101,399,11.43,68.35,5109014.99,3337649.88,283070.57,3775082.31,437432.43,3704,29,83,0,15
LN068308,20250226,CUST19470,BR190,EMP0930,LP034,LOC076,1,5,5000000,11.68,180,58982.9,50000.0,12500.0,1858123,708,34.28,57.18,8744316.19,10027926.24,5616922.76,10616922.76,588996.52,2793,7,11,0,11
LN068309,20240125,CUST00599,BR233,EMP0226,LP010,LOC070,2,1,1775790.04,11.23,180,20440.79,17757.9,4439.48,462249,638,31.69,49.37,3596901.03,3348346.92,1903551.26,3679341.3,330994.38,3123,7,33,0,7
LN068310,20220628,CUST49388,BR227,EMP0219,LP014,LOC100,4,3,4799189.77,15.85,12,435094.02,47991.9,11997.97,1127991,878,28.53,88.86,5400843.76,3316530.11,421938.43,5221128.2,1904598.09,4611,29,0,0,10
LN068311,20200514,CUST48462,BR107,EMP0869,LP001,LOC098,1,4,828826.51,11.27,120,11544.13,8288.27,2072.07,906929,356,27.97,63.05,1314554.33,133750.86,556468.7,1385295.21,1251544.35,4487,19,100,0,6
LN068312,20201229,CUST24520,BR037,EMP0774,LP032,LOC039,2,4,1183636.45,11.94,360,12120.39,11836.36,2959.09,520883,642,37.15,68.16,1736555.82,2169284.48,3179705.58,4363342.03,2194057.55,4460,30,34,0,3
LN068313,20240829,CUST30420,BR011,EMP0010,LP015,LOC007,4,4,4954773.3,14.24,120,77647.59,49547.73,12386.93,1679173,571,26.89,49.5,10009643.02,126959.57,4362938.05,9317711.34,9190751.78,3021,5,46,0,14
LN068314,20220123,CUST27016,BR150,EMP0911,LP039,LOC094,3,1,1565598.23,15.99,240,21769.73,15655.98,3914.0,1481513,631,25.22,90.06,1738394.66,5110399.48,3659137.77,5224735.99,114336.51,432,8,31,0,12
LN068315,20261125,CUST06433,BR035,EMP0878,LP020,LOC078,1,5,5000000,16.56,120,85509.78,50000.0,12500.0,2006182,463,28.0,51.43,9721952.17,10105607.16,5261174.03,10261174.03,155566.87,2447,7,70,0,12
LN068316,20260826,CUST27652,BR181,EMP0203,LP025,LOC065,1,1,360855.12,14.4,36,12403.39,3608.55,902.14,1590658,306,20.41,42.74,844303.05,273541.78,85667.08,446522.2,172980.42,2114,3,100,0,11
LN068317,20231110,CUST37566,BR061,EMP0611,LP014,LOC052,1,5,3950394.85,15.27,36,137464.63,39503.95,9875.99,939728,742,26.16,48.2,8195839.94,2783546.28,998331.96,4948726.81,2165180.53,525,21,0,0,7
LN068318,20230420,CUST04174,BR174,EMP0815,LP019,LOC057,6,5,5000000,14.26,48,137285.4,50000.0,12500.0,1384277,410,61.85,43.47,11502185.42,1504883.39,1589699.04,6589699.04,5084815.66,15402,160,100,1,12
LN068319,20260531,CUST05969,BR047,EMP0629,LP001,LOC069,1,1,4825882.85,10.18,60,102963.69,48258.83,12064.71,1064867,380,42.05,85.65,5634422.47,3303049.17,1351938.37,6177821.22,2874772.04,1242,16,96,0,13
LN068320,20221030,CUST27736,BR072,EMP0884,LP007,LOC034,1,1,384207.71,8.58,24,17478.48,3842.08,960.52,1605176,650,49.85,64.52,595486.23,352954.7,35275.92,419483.63,66528.94,3851,7,35,0,4
LN068321,20190611,CUST20522,BR180,EMP0840,LP033,LOC024,1,1,5000000,17.77,48,146274.76,50000.0,12500.0,1868036,900,55.51,63.52,7871536.52,2382000.97,2021188.27,7021188.27,4639187.3,3974,27,0,0,2
LN068322,20260406,CUST09638,BR047,EMP0600,LP028,LOC084,3,5,5000000,8.99,180,50683.59,50000.0,12500.0,1424987,754,11.76,50.73,9856100.93,799813.39,4123046.11,9123046.11,8323232.73,3671,17,0,0,13
LN068323,20250108,CUST24076,BR017,EMP0714,LP020,LOC093,1,4,5000000,16.13,240,70050.91,50000.0,12500.0,2572144,713,44.37,67.63,7393168.71,9579953.12,11812218.69,16812218.69,7232265.56,4058,22,20,0,8
LN068324,20201106,CUST11991,BR185,EMP0920,LP014,LOC039,2,5,5000000,11.46,60,109862.66,50000.0,12500.0,2799900,667,11.15,66.07,7567731.19,6148704.76,1591759.48,6591759.48,443054.73,1376,10,11,0,1
LN068325,20240611,CUST15954,BR191,EMP0367,LP035,LOC024,5,2,2284877.46,12.05,120,32847.43,22848.77,5712.19,1483785,869,64.04,68.23,3348787.13,2724029.41,1656814.16,3941691.62,1217662.21,852,4,0,0,9
LN068326,20240317,CUST33252,BR217,EMP0119,LP039,LOC056,4,1,5000000,8.14,48,122393.46,50000.0,12500.0,2505551,460,30.44,74.48,6713211.6,5055497.21,874886.08,5874886.08,819388.86,668,29,77,0,1
LN068327,20260405,CUST11170,BR141,EMP0722,LP008,LOC019,1,4,801940.83,8.11,24,36309.86,8019.41,2004.85,258643,313,32.44,87.08,920924.24,262251.87,69495.75,871436.58,609184.71,1544,30,100,0,4
LN068328,20241020,CUST33244,BR150,EMP0653,LP037,LOC018,5,4,5000000,15.69,84,98429.55,50000.0,12500.0,2468839,628,27.0,66.75,7490636.7,6102210.21,3268082.17,8268082.17,2165871.96,4268,13,31,0,10
LN068329,20231127,CUST13080,BR230,EMP0459,LP022,LOC026,4,2,4219539.18,17.22,84,86767.0,42195.39,10548.85,1504874,781,16.45,73.63,5730733.65,6971579.57,3068888.72,7288427.9,316848.33,3035,30,0,0,4
LN068330,20261001,CUST04292,BR218,EMP0152,LP028,LOC046,1,4,2300619.12,14.8,240,29954.89,23006.19,5751.55,1667035,342,30.4,82.31,2795066.35,6710939.37,4888554.7,7189173.82,478234.45,4097,29,100,0,2
LN068331,20210827,CUST13923,BR124,EMP0854,LP005,LOC096,4,1,5000000,8.89,240,44633.18,50000.0,12500.0,2306140,782,20.38,53.92,9272997.03,5983049.64,5711963.71,10711963.71,4728914.07,2048,20,0,0,11
LN068332,20221218,CUST22826,BR003,EMP0571,LP026,LOC062,6,4,4489375.17,15.77,60,108625.01,44893.75,11223.44,1412245,310,53.08,74.35,6038164.31,5900418.12,2028125.47,6517500.64,617082.52,17354,148,100,1,3
LN068333,20251101,CUST25340,BR106,EMP0661,LP027,LOC083,5,1,4284070.29,7.84,180,40546.08,42840.7,10710.18,2006898,470,14.01,79.0,5422873.78,6601882.43,3014224.27,7298294.56,696412.12,2911,18,69,0,1
LN068334,20250502,CUST20051,BR112,EMP0215,LP004,LOC066,3,5,4800522.11,10.64,120,65152.74,48005.22,12001.31,1439854,378,43.61,93.68,5124383.13,7383028.48,3017806.85,7818328.96,435300.48,1995,26,98,0,1
LN068335,20250811,CUST05941,BR198,EMP0941,LP018,LOC048,1,1,1178933.79,12.48,360,12563.97,11789.34,2947.33,291362,746,29.67,56.87,2073032.87,410623.27,3344095.1,4523028.89,4112405.62,1736,29,0,0,10
LN068336,20201101,CUST19725,BR003,EMP0009,LP034,LOC008,3,1,5000000,16.99,120,86867.15,50000.0,12500.0,1334421,778,55.31,51.81,9650646.59,4757702.61,5424057.46,10424057.46,5666354.86,0,0,13,0,11
LN068337,20240603,CUST47226,BR001,EMP0677,LP006,LOC026,5,5,5000000,11.3,48,129957.27,50000.0,12500.0,1533491,411,23.07,52.0,9615384.62,3582215.4,1237948.81,6237948.81,2655733.41,3777,27,85,0,1
LN068338,20250726,CUST24874,BR055,EMP0033,LP036,LOC074,1,1,4214133.14,15.39,120,68998.67,42141.33,10535.33,1884271,865,48.62,70.86,5947125.52,6454802.91,4065706.88,8279840.02,1825037.11,1514,20,0,0,3
LN068339,20190205,CUST17540,BR221,EMP0273,LP006,LOC083,5,4,1242782.87,16.35,60,30453.67,12427.83,3106.96,1526090,606,44.39,40.85,3042308.12,250875.12,584437.13,1827220.0,1576344.87,3239,4,46,0,3
LN068340,20241105,CUST06485,BR113,EMP0993,LP022,LOC030,5,5,1731962.87,10.83,240,17677.18,17319.63,4329.91,564146,613,22.69,43.71,3962395.04,2969272.39,2510559.45,4242522.32,1273249.94,3183,28,29,0,4
LN068341,20220218,CUST43423,BR100,EMP0551,LP015,LOC027,6,5,3879481.57,10.14,240,37798.39,38794.82,9698.7,2398890,500,57.77,89.14,4352122.02,5943815.33,5192132.58,9071614.15,3127798.82,6170,168,82,1,6
LN068342,20261201,CUST05708,BR002,EMP0138,LP031,LOC024,4,3,943419.39,15.15,180,13301.04,9434.19,2358.55,2375426,632,29.61,62.99,1497728.83,20545.39,1450767.17,2394186.56,2373641.17,3716,27,33,0,10
LN068343,20220505,CUST10412,BR163,EMP0991,LP012,LOC020,1,2,3419704.08,9.44,120,44137.87,34197.04,8549.26,2884724,786,33.39,41.84,8173288.92,5102321.97,1876840.83,5296544.92,194222.95,2395,23,0,0,12
LN068344,20200609,CUST08699,BR115,EMP0655,LP022,LOC001,1,4,1226077.71,17.65,84,25518.59,12260.78,3065.19,481558,591,52.55,55.46,2210742.35,2116302.61,917483.92,2143561.63,27259.02,873,7,57,0,9
LN068345,20261017,CUST31525,BR190,EMP0196,LP023,LOC087,5,5,4441097.79,17.24,84,91374.44,44410.98,11102.74,1239508,764,40.77,76.33,5818286.12,2226225.14,3234355.25,7675453.05,5449227.9,4020,19,0,0,3
LN068346,20260425,CUST45526,BR054,EMP0736,LP025,LOC083,1,2,1250634.08,12.47,240,14182.52,12506.34,3126.59,338028,507,34.9,91.14,1372212.07,3200143.52,2153170.81,3403804.89,203661.37,2388,26,70,0,8
LN068347,20250423,CUST27165,BR157,EMP0157,LP034,LOC068,3,5,5000000,8.18,240,42383.85,50000.0,12500.0,2894760,502,12.87,88.62,5642067.25,8095187.39,5172125.12,10172125.12,2076937.74,3323,11,50,0,7
LN068348,20231110,CUST26621,BR216,EMP0413,LP036,LOC018,2,3,5000000,8.94,120,63175.64,50000.0,12500.0,1816823,671,10.78,48.57,10294420.42,4210884.82,2581077.04,7581077.04,3370192.22,190,13,17,0,5
LN068349,20211128,CUST27581,BR131,EMP0388,LP004,LOC018,1,4,5000000,12.64,36,167604.08,50000.0,12500.0,2836010,888,39.91,44.04,11353315.17,786512.13,1033746.73,6033746.73,5247234.6,3055,28,0,0,5
LN068350,20200811,CUST11306,BR003,EMP0680,LP033,LOC067,4,1,2885614.44,16.22,36,101763.34,28856.14,7214.04,2401421,345,11.23,78.06,3696662.1,372460.65,777865.81,3663480.25,3291019.59,1232,23,90,0,11
LN068351,20200201,CUST08902,BR174,EMP0549,LP035,LOC046,1,2,5000000,9.14,240,45437.48,50000.0,12500.0,2621889,774,50.99,77.83,6424258.0,7723948.25,5904994.09,10904994.09,3181045.84,2783,22,6,0,13
LN068352,20240629,CUST15442,BR171,EMP0817,LP019,LOC022,4,1,499942.26,14.23,180,6735.37,4999.42,1249.86,263422,648,46.46,40.8,1225348.67,603457.26,712424.29,1212366.55,608909.29,2427,30,38,0,9
LN068353,20261029,CUST36345,BR217,EMP0061,LP029,LOC086,4,5,955600.09,17.36,60,23934.49,9556.0,2389.0,1399293,452,23.39,74.63,1280450.35,399397.4,480469.38,1436069.47,1036672.08,4995,6,78,0,4
LN068354,20240508,CUST39111,BR149,EMP0066,LP025,LOC076,5,3,5000000,10.3,360,44991.02,50000.0,12500.0,2922089,598,54.74,48.9,10224948.88,12424312.43,11196766.66,16196766.66,3772454.23,4680,8,52,0,11
