Loan_ID,Date_Key,Customer_ID,Branch_ID,Employee_ID,Loan_Product_ID,Location_ID,Loan_Status_ID,Payment_Method_ID,Loan_Amount,Interest_Rate,Loan_Term_Months,Monthly_EMI,Processing_Fee,Insurance_Fee,Annual_Income,Credit_Score,Debt_To_Income_Ratio,Loan_To_Value,Collateral_Value,Outstanding_Balance,Total_Interest,Total_Repayment,Paid_Amount,Late_Fee,Days_Past_Due,Risk_Score,Default_Flag,Approval_Time_Days
LN053323,2025-01-18,CUST36117,BR035,EMP0859,LP032,LOC040,4,5,5000000.0,9.13,60,104107.53,50000.0,12500.0,1854808,385,18.72,88.87,5626195.57,236565.69,1246451.55,6246451.55,6009885.86,2366.0,14.0,90.0,0.0,2.0
LN053324,2026-12-29,CUST32271,BR140,EMP0087,LP029,LOC031,1,4,5000000.0,16.02,24,244863.34,50000.0,12500.0,2051670,339,11.82,76.88,6503642.04,5033053.27,876720.07,5876720.07,843666.79,2473.0,27.0,93.0,0.0,2.0
LN053325,2022-01-20,CUST13124,BR082,EMP0648,LP011,LOC019,1,2,4193819.0,12.14,240,46587.54,41938.19,10484.55,1326352,555,13.63,56.48,7425316.92,6348946.6,6987191.01,11181010.0,4832063.4,991.0,30.0,38.0,0.0,3.0
LN053326,2020-11-17,CUST10622,BR250,EMP0471,LP024,LOC062,5,5,4702389.07,17.25,360,67995.88,47023.89,11755.97,2183382,647,56.94,42.88,10966392.42,8631623.3,19776126.37,24478515.44,15846892.14,3627.0,18.0,38.0,0.0,2.0
LN053327,2025-11-10,CUST49979,BR143,EMP0208,LP038,LOC033,1,1,5000000.0,11.82,12,443823.03,50000.0,12500.0,2368597,818,61.27,70.81,7061149.56,1516574.08,325876.3,5325876.3,3809302.23,2174.0,10.0,0.0,0.0,11.0
LN053328,2022-01-20,CUST01251,BR153,EMP0488,LP007,LOC010,3,5,1475150.37,9.58,36,47308.6,14751.5,3687.88,2690365,861,29.45,44.89,3286144.73,687075.68,227959.31,1703109.68,1016034.0,4645.0,16.0,0.0,0.0,9.0
LN053329,2021-10-25,CUST08522,BR102,EMP0577,LP001,LOC056,5,1,5000000.0,13.13,48,134460.32,50000.0,12500.0,1085519,562,21.33,80.42,6217358.87,4434089.18,1454095.15,6454095.15,2020005.97,670.0,12.0,45.0,0.0,5.0
LN053330,2019-09-29,CUST36974,BR134,EMP0475,LP021,LOC035,5,4,2989495.95,10.28,48,76223.97,29894.96,7473.74,786867,539,52.1,78.65,3801012.01,3267391.14,669254.39,3658750.34,391359.2,3325.0,21.0,70.0,0.0,14.0
LN053331,2020-01-05,CUST08051,BR104,EMP0832,LP012,LOC038,1,2,5000000.0,7.61,36,155783.81,50000.0,12500.0,2665723,869,38.45,81.64,6124448.8,4233031.48,608217.26,5608217.26,1375185.79,0.0,0.0,0.0,0.0,15.0
LN053332,2024-06-12,CUST41125,BR098,EMP0522,LP031,LOC084,5,3,1731668.48,15.24,360,22228.68,17316.68,4329.17,1541443,464,35.27,53.52,3235553.96,1386655.82,6270658.06,8002326.54,6615670.71,4700.0,28.0,74.0,0.0,2.0
LN053333,2021-02-14,CUST25623,BR153,EMP0016,LP009,LOC036,5,3,2888231.23,15.02,120,46632.65,28882.31,7220.58,838112,728,53.37,52.07,5546823.95,2350565.53,2707686.4,5595917.63,3245352.1,171.0,28.0,16.0,0.0,15.0
LN053334,2023-10-30,CUST29727,BR087,EMP0555,LP003,LOC084,4,3,3859258.8,12.03,180,46392.1,38592.59,9648.15,1737928,722,49.73,87.38,4416638.59,748795.22,4491319.89,8350578.7,7601783.48,1723.0,18.0,15.0,0.0,9.0
LN053335,2025-12-23,CUST47874,BR001,EMP0699,LP037,LOC095,1,3,5000000.0,17.27,180,77909.01,50000.0,12500.0,2708426,707,60.68,89.46,5589090.1,11281270.8,9023622.42,14023622.42,2742351.62,4706.0,10.0,29.0,0.0,7.0
LN053336,2023-06-10,CUST15651,BR201,EMP0619,LP007,LOC091,1,5,1855211.48,8.86,360,14740.95,18552.11,4638.03,1898143,665,37.46,41.3,4492037.49,3501185.88,3451530.51,5306742.0,1805556.11,1122.0,20.0,32.0,0.0,4.0
LN053337,2021-11-29,CUST29987,BR009,EMP0355,LP016,LOC025,1,1,2221000.88,9.96,24,102446.92,22210.01,5552.5,470430,891,52.88,73.25,3032083.11,2391989.34,237725.27,2458726.15,66736.81,4733.0,5.0,0.0,0.0,15.0
LN053338,2022-03-01,CUST40990,BR048,EMP0251,LP014,LOC043,1,2,1526308.72,7.52,24,68697.15,15263.09,3815.77,542755,894,29.69,40.66,3753833.54,1109682.86,122422.93,1648731.65,539048.79,1933.0,19.0,0.0,0.0,14.0
LN053339,2022-07-24,CUST25751,BR111,EMP0299,LP012,LOC047,4,4,1884785.62,11.77,120,26791.19,18847.86,4711.96,887881,526,44.36,83.38,2260476.88,1006067.78,1330157.39,3214943.01,2208875.22,3802.0,5.0,67.0,0.0,12.0
LN053340,2024-12-31,CUST24400,BR212,EMP0424,LP035,LOC093,1,3,5000000.0,12.62,180,62017.09,50000.0,12500.0,2990758,747,60.47,89.58,5581603.04,3998714.41,6163076.97,11163076.97,7164362.56,3258.0,6.0,16.0,0.0,15.0
LN053341,2025-07-23,CUST01972,BR053,EMP0021,LP030,LOC096,1,4,5000000.0,14.49,120,79113.05,50000.0,12500.0,2545553,830,37.32,44.01,11361054.31,2774406.7,4493566.5,9493566.5,6719159.81,1180.0,12.0,0.0,0.0,12.0
LN053342,2025-09-15,CUST02689,BR120,EMP0056,LP008,LOC018,5,1,4587271.59,11.49,240,48888.42,45872.72,11468.18,1725517,643,39.3,93.54,4904074.83,8053013.7,7145949.07,11733220.66,3680206.96,1265.0,28.0,30.0,0.0,11.0
LN053343,2026-07-15,CUST20027,BR214,EMP0036,LP003,LOC025,5,4,1770181.7,16.4,48,50530.83,17701.82,4425.45,830121,488,33.7,91.34,1938013.68,903570.85,655298.02,2425479.71,1521908.87,3317.0,24.0,74.0,0.0,4.0
LN053344,2022-07-15,CUST24992,BR201,EMP0010,LP007,LOC011,3,5,5000000.0,11.08,24,233224.94,50000.0,12500.0,1595011,414,26.71,40.98,12201073.69,3642299.64,597398.66,5597398.66,1955099.02,4939.0,15.0,83.0,0.0,12.0
LN053345,2025-03-31,CUST07118,BR198,EMP0124,LP040,LOC044,1,4,1254355.96,15.5,48,35228.41,12543.56,3135.89,472731,505,26.98,60.23,2082609.93,838281.74,436607.73,1690963.69,852681.95,0.0,0.0,66.0,0.0,10.0
LN053346,2021-12-04,CUST07678,BR141,EMP0348,LP009,LOC063,3,1,5000000.0,17.44,180,78514.75,50000.0,12500.0,1930561,790,18.45,45.38,11018069.63,5972096.52,9132654.93,14132654.93,8160558.4,3621.0,3.0,0.0,0.0,8.0
LN053347,2020-07-16,CUST25940,BR161,EMP0046,LP022,LOC014,2,1,4265080.98,13.68,240,52048.84,42650.81,10662.7,2235593,833,47.18,50.51,8444032.82,7800712.62,8226639.92,12491720.9,4691008.28,3491.0,10.0,0.0,0.0,15.0
LN053348,2022-01-28,CUST33213,BR031,EMP0034,LP011,LOC008,3,4,789487.55,14.37,60,18521.79,7894.88,1973.72,2758331,515,27.15,61.03,1293605.69,182655.81,321819.63,1111307.18,928651.36,2486.0,22.0,60.0,0.0,3.0
LN053349,2023-08-02,CUST05933,BR052,EMP0154,LP033,LOC077,1,3,5000000.0,7.85,48,121712.87,50000.0,12500.0,1310575,581,16.32,53.74,9304056.57,2988810.0,842217.58,5842217.58,2853407.58,3791.0,6.0,39.0,0.0,8.0
LN053350,2025-08-21,CUST46751,BR024,EMP0082,LP013,LOC064,3,2,1952547.06,13.83,24,93590.68,19525.47,4881.37,1527312,378,41.63,69.51,2809016.06,33776.22,293629.28,2246176.34,2212400.12,4321.0,18.0,100.0,0.0,5.0
LN053351,2019-06-21,CUST28326,BR232,EMP0846,LP017,LOC097,1,4,684387.01,17.76,24,34088.1,6843.87,1710.97,307495,835,21.62,59.02,1159584.9,761835.51,133727.3,818114.31,56278.8,168.0,29.0,0.0,0.0,13.0
LN053352,2026-01-22,CUST38814,BR075,EMP0209,LP013,LOC080,3,1,5000000.0,17.13,36,178587.3,50000.0,12500.0,2388748,431,29.13,91.64,5456132.69,706427.0,1429142.8,6429142.8,5722715.8,4822.0,29.0,77.0,0.0,5.0
LN053353,2022-06-06,CUST00877,BR115,EMP0041,LP037,LOC064,3,5,136025.64,11.91,24,6397.48,1360.26,340.06,467731,542,54.99,52.36,259789.22,94769.96,17513.97,153539.6,58769.65,903.0,17.0,67.0,0.0,13.0
LN053354,2020-03-10,CUST34266,BR241,EMP0967,LP033,LOC014,4,2,4177310.7,15.05,48,116363.59,41773.11,10443.28,1581256,582,50.91,50.35,8296545.57,881120.12,1408141.4,5585452.1,4704331.98,3020.0,28.0,49.0,0.0,13.0
LN053355,2023-03-10,CUST09231,BR218,EMP0936,LP007,LOC024,3,2,5000000.0,7.79,24,225657.87,50000.0,12500.0,1608298,542,48.58,88.59,5643977.88,306849.66,415788.94,5415788.94,5108939.29,2283.0,3.0,59.0,0.0,13.0
LN053356,2021-02-13,CUST26751,BR043,EMP0467,LP014,LOC076,1,3,372753.81,10.49,84,6282.94,3727.54,931.88,1825937,692,18.57,52.04,716283.26,70764.92,155012.92,527766.73,457001.81,2135.0,24.0,8.0,0.0,7.0
LN053357,2020-12-21,CUST35946,BR204,EMP0414,LP010,LOC087,3,2,3894062.38,12.92,120,57958.93,38940.62,9735.16,2435277,794,45.37,89.81,4335889.52,675700.82,3061009.58,6955071.96,6279371.14,141.0,29.0,0.0,0.0,15.0
LN053358,2019-03-19,CUST19757,BR107,EMP0476,LP009,LOC023,4,3,4437482.07,17.95,36,160314.33,44374.82,11093.71,2398646,384,19.18,52.5,8452346.79,2952217.45,1333833.66,5771315.73,2819098.29,934.0,20.0,87.0,0.0,11.0
LN053359,2025-03-31,CUST33258,BR206,EMP0772,LP014,LOC003,1,2,1156367.13,7.83,36,36145.72,11563.67,2890.92,1452694,871,47.31,61.03,1894751.98,905908.9,144878.94,1301246.07,395337.17,4164.0,26.0,0.0,0.0,13.0
LN053360,2026-06-17,CUST39549,BR167,EMP0859,LP021,LOC004,1,2,3695447.13,16.29,48,105279.68,36954.47,9238.62,826894,791,57.84,51.63,7157557.87,1576715.39,1357977.74,5053424.87,3476709.48,0.0,0.0,6.0,0.0,13.0
LN053361,2022-08-24,CUST15260,BR067,EMP0122,LP037,LOC025,6,4,1489809.63,15.14,180,20994.23,14898.1,3724.52,1091099,448,57.05,52.43,2841521.32,3204422.93,2289151.02,3778960.65,574537.72,1197.0,134.0,88.0,1.0,13.0
LN053362,2023-08-20,CUST42636,BR058,EMP0351,LP026,LOC006,3,4,4245825.9,14.69,120,67696.23,42458.26,10614.56,1236888,512,39.85,70.4,6031002.7,5324347.19,3877721.54,8123547.44,2799200.25,3797.0,16.0,62.0,0.0,14.0
LN053363,2024-03-19,CUST45600,BR120,EMP0675,LP037,LOC083,1,5,3643762.89,11.48,12,322858.2,36437.63,9109.41,2742783,662,44.25,90.12,4043234.45,320280.35,230535.55,3874298.44,3554018.09,4780.0,21.0,35.0,0.0,6.0
LN053364,2020-01-21,CUST04678,BR053,EMP0893,LP029,LOC058,1,1,824874.22,11.44,84,14315.41,8248.74,2062.19,1452106,739,17.91,89.9,917546.41,216936.91,377620.28,1202494.5,985557.59,2444.0,22.0,3.0,0.0,8.0
LN053365,2025-01-13,CUST04048,BR216,EMP0698,LP040,LOC062,1,1,635137.12,12.25,360,6655.58,6351.37,1587.84,1471959,554,33.5,92.1,689616.85,1187898.03,1760871.41,2396008.53,1208110.5,1737.0,14.0,50.0,0.0,15.0
LN053366,2019-02-09,CUST16587,BR080,EMP0221,LP004,LOC012,1,3,5000000.0,7.82,48,121642.59,50000.0,12500.0,2016201,692,15.11,74.31,6728569.51,4515124.92,838844.35,5838844.35,1323719.43,1462.0,27.0,11.0,0.0,7.0
LN053367,2019-03-27,CUST30637,BR028,EMP0379,LP018,LOC074,4,1,5000000.0,7.71,12,434272.0,50000.0,12500.0,2829928,674,20.69,80.88,6181998.02,177013.96,211264.03,5211264.03,5034250.07,1492.0,24.0,19.0,0.0,3.0
LN053368,2024-09-17,CUST18692,BR070,EMP0023,LP025,LOC065,6,4,5000000.0,15.9,240,69187.94,50000.0,12500.0,2697182,462,54.84,47.23,10586491.64,7186870.61,11605106.45,16605106.45,9418235.84,18596.0,258.0,90.0,1.0,3.0
LN053369,2026-02-19,CUST01828,BR028,EMP0225,LP024,LOC036,4,1,5000000.0,15.53,60,120345.19,50000.0,12500.0,2403036,764,11.61,81.5,6134969.33,6702540.63,2220711.35,7220711.35,518170.73,109.0,13.0,0.0,0.0,2.0
LN053370,2020-03-19,CUST43657,BR112,EMP0291,LP039,LOC094,1,5,5000000.0,13.16,360,55935.96,50000.0,12500.0,2700405,493,22.9,41.7,11990407.67,4534596.56,15136947.01,20136947.01,15602350.45,1565.0,27.0,63.0,0.0,12.0
LN053371,2022-07-16,CUST32285,BR249,EMP0742,LP028,LOC033,4,5,5000000.0,9.01,60,103816.04,50000.0,12500.0,2403001,743,55.55,56.8,8802816.9,3312584.78,1228962.66,6228962.66,2916377.89,3140.0,26.0,14.0,0.0,8.0
LN053372,2024-07-13,CUST08588,BR196,EMP0496,LP040,LOC048,4,2,4274341.02,10.84,360,40189.63,42743.41,10685.85,2721223,725,56.96,60.37,7080240.22,6865392.73,10193924.98,14468266.0,7602873.27,3968.0,12.0,27.0,0.0,1.0
LN053373,2024-05-10,CUST33476,BR117,EMP0914,LP040,LOC093,5,2,5000000.0,15.15,120,81127.39,50000.0,12500.0,2105303,547,42.85,46.34,10789814.42,2126522.12,4735286.27,9735286.27,7608764.15,4260.0,19.0,62.0,0.0,10.0
LN053374,2024-12-26,CUST29728,BR067,EMP0369,LP009,LOC079,3,2,1656341.26,13.3,84,30402.9,16563.41,4140.85,1233447,626,45.27,41.92,3951195.76,339405.66,897502.47,2553843.73,2214438.07,1030.0,24.0,39.0,0.0,13.0
LN053375,2024-01-19,CUST33302,BR130,EMP0669,LP027,LOC021,1,3,2144428.14,12.62,240,24545.36,21444.28,5361.07,1367532,626,34.53,67.57,3173639.39,4655952.73,3746457.87,5890886.0,1234933.27,772.0,4.0,37.0,0.0,15.0
LN053376,2025-05-25,CUST25069,BR224,EMP0080,LP019,LOC014,3,1,3448980.71,10.37,360,31214.46,34489.81,8622.45,1189721,854,18.32,83.1,4150397.97,5619359.5,7788224.13,11237204.85,5617845.34,4401.0,24.0,0.0,0.0,1.0
LN053377,2021-04-20,CUST23169,BR130,EMP0816,LP014,LOC092,1,2,5000000.0,16.0,12,453654.29,50000.0,12500.0,2810570,772,40.53,64.05,7806401.25,882609.7,443851.47,5443851.47,4561241.78,123.0,25.0,3.0,0.0,7.0
LN053378,2020-04-21,CUST27414,BR118,EMP0413,LP040,LOC046,1,1,5000000.0,9.76,60,105645.74,50000.0,12500.0,2696402,328,10.4,65.13,7676953.78,3491464.53,1338744.3,6338744.3,2847279.77,4048.0,25.0,97.0,0.0,12.0
LN053379,2019-10-10,CUST12273,BR159,EMP0119,LP009,LOC083,4,2,5000000.0,13.57,360,57546.11,50000.0,12500.0,1945047,824,36.54,66.28,7543753.77,1697092.72,15716599.26,20716599.26,19019506.55,3288.0,24.0,0.0,0.0,1.0
LN053380,2021-07-31,CUST41163,BR168,EMP0746,LP030,LOC092,6,1,693811.67,7.6,84,10676.15,6938.12,1734.53,686442,565,54.76,50.8,1365771.01,401437.34,202984.89,896796.56,495359.23,10612.0,291.0,60.0,1.0,2.0
LN053381,2021-12-12,CUST07219,BR216,EMP0980,LP019,LOC076,6,1,5000000.0,14.77,84,95839.7,50000.0,12500.0,2871079,563,48.04,57.58,8683570.68,5219259.61,3050535.02,8050535.02,2831275.41,2882.0,214.0,58.0,1.0,8.0
LN053382,2021-06-02,CUST03051,BR055,EMP0571,LP025,LOC091,1,5,784499.03,14.37,12,70574.55,7844.99,1961.25,1339375,355,24.99,93.3,840834.97,578432.93,62395.62,846894.65,268461.72,3079.0,5.0,96.0,0.0,1.0
LN053383,2024-02-17,CUST39051,BR094,EMP0261,LP017,LOC025,1,5,5000000.0,16.77,240,72466.79,50000.0,12500.0,2174076,583,47.42,71.59,6984215.67,8874557.71,12392029.36,17392029.36,8517471.65,4405.0,21.0,54.0,0.0,2.0
LN053384,2023-11-18,CUST12378,BR030,EMP0641,LP024,LOC095,3,1,2062569.84,11.44,24,96553.81,20625.7,5156.42,2424853,487,27.33,75.72,2723943.27,1737100.87,254721.54,2317291.38,580190.51,0.0,0.0,65.0,0.0,9.0
LN053385,2019-04-20,CUST21560,BR197,EMP0448,LP009,LOC085,1,4,2356018.88,16.31,84,47212.33,23560.19,5890.05,686197,372,28.23,64.61,3646523.57,3085774.87,1609816.75,3965835.63,880060.76,3870.0,25.0,97.0,0.0,8.0
LN053386,2025-11-24,CUST34521,BR122,EMP0579,LP016,LOC098,5,2,4256115.44,9.05,48,106014.69,42561.15,10640.29,1484197,579,48.66,78.6,5414905.14,3015784.49,832589.65,5088705.09,2072920.61,4972.0,1.0,49.0,0.0,8.0
LN053387,2023-02-20,CUST30955,BR176,EMP0435,LP002,LOC013,6,4,5000000.0,10.8,24,232575.19,50000.0,12500.0,2211053,320,54.55,59.2,8445945.95,3103542.86,581804.54,5581804.54,2478261.69,1001.0,261.0,100.0,1.0,2.0
LN053388,2026-01-15,CUST01727,BR098,EMP0626,LP014,LOC007,3,5,5000000.0,16.01,240,69600.31,50000.0,12500.0,1044570,531,25.72,48.09,10397171.97,11513711.54,11704074.9,16704074.9,5190363.36,3284.0,1.0,60.0,0.0,13.0
LN053389,2022-05-17,CUST37074,BR162,EMP0702,LP032,LOC063,1,2,4989060.63,15.26,36,173583.32,49890.61,12472.65,1021330,879,20.92,45.74,10907434.7,158010.89,1259939.02,6248999.65,6090988.76,3814.0,30.0,0.0,0.0,15.0
LN053390,2026-12-20,CUST25844,BR195,EMP0201,LP013,LOC027,4,5,5000000.0,7.94,24,225999.66,50000.0,12500.0,2419391,758,47.84,76.32,6551362.68,4539902.73,423991.77,5423991.77,884089.04,4101.0,16.0,11.0,0.0,8.0
LN053391,2024-12-11,CUST47585,BR194,EMP0074,LP007,LOC100,5,4,5000000.0,15.84,12,453275.8,50000.0,12500.0,1659564,710,34.78,45.73,10933741.53,4417008.14,439309.59,5439309.59,1022301.46,495.0,13.0,15.0,0.0,12.0
LN053392,2019-05-05,CUST13801,BR043,EMP0726,LP005,LOC036,1,4,5000000.0,12.68,12,445836.06,50000.0,12500.0,1417292,499,61.01,71.31,7011639.32,4924746.95,350032.74,5350032.74,425285.79,1879.0,16.0,82.0,0.0,14.0
LN053393,2023-12-04,CUST21625,BR018,EMP0308,LP009,LOC030,1,1,5000000.0,8.56,360,38658.49,50000.0,12500.0,2403872,693,61.5,52.52,9520182.79,8940606.08,8917055.56,13917055.56,4976449.48,2892.0,17.0,29.0,0.0,1.0
LN053394,2026-03-19,CUST43222,BR158,EMP0559,LP017,LOC043,1,5,3170752.15,16.25,240,44709.05,31707.52,7926.88,1309418,373,64.41,77.03,4116256.2,5200111.55,7559419.44,10730171.59,5530060.04,3248.0,18.0,100.0,0.0,2.0
LN053395,2021-04-16,CUST32127,BR154,EMP0437,LP009,LOC025,5,2,3337724.86,15.82,240,45986.14,33377.25,8344.31,779487,363,17.19,64.42,5181193.5,9319632.66,7698948.77,11036673.62,1717040.97,3284.0,1.0,97.0,0.0,1.0
LN053396,2026-07-25,CUST00767,BR225,EMP0273,LP023,LOC008,1,4,3632414.88,17.68,180,57662.81,36324.15,9081.04,1473530,500,38.55,80.43,4516243.78,3276943.23,6746891.37,10379306.25,7102363.02,4781.0,6.0,68.0,0.0,11.0
LN053397,2019-12-05,CUST02668,BR240,EMP0977,LP017,LOC078,4,2,1279865.32,8.02,48,31257.27,12798.65,3199.66,1612457,858,51.74,65.32,1959377.4,83917.31,220483.62,1500348.94,1416431.63,4288.0,3.0,0.0,0.0,8.0
LN053398,2019-11-18,CUST18844,BR176,EMP0034,LP031,LOC088,6,3,1195324.39,10.34,24,55345.92,11953.24,2988.31,780492,574,55.59,69.93,1709315.58,921808.72,132977.75,1328302.14,406493.42,8405.0,99.0,64.0,1.0,9.0
LN053399,2022-04-25,CUST01855,BR146,EMP0607,LP036,LOC086,5,3,467372.83,10.0,120,6176.37,4673.73,1168.43,1901420,813,40.25,70.64,661626.31,274537.47,273791.13,741163.96,466626.5,4369.0,23.0,0.0,0.0,10.0
LN053400,2019-04-01,CUST18738,BR117,EMP0782,LP024,LOC045,4,3,892477.31,12.06,36,29668.6,8924.77,2231.19,373087,682,28.44,77.66,1149211.06,836582.49,175592.3,1068069.61,231487.12,2005.0,7.0,15.0,0.0,11.0
LN053401,2022-08-11,CUST36691,BR008,EMP0901,LP039,LOC061,1,5,1382593.42,14.16,60,32285.33,13825.93,3456.48,1463090,701,39.87,82.52,1675464.64,1052580.67,554526.48,1937119.89,884539.22,0.0,0.0,20.0,0.0,1.0
LN053402,2025-10-23,CUST44562,BR243,EMP0700,LP004,LOC087,1,5,2196427.4,8.07,120,26730.04,21964.27,5491.07,1232179,733,38.27,51.3,4281534.89,877499.93,1011176.96,3207604.35,2330104.42,2179.0,7.0,13.0,0.0,11.0
LN053403,2021-06-05,CUST37512,BR085,EMP0847,LP015,LOC031,3,2,3219922.41,9.6,24,147989.32,32199.22,8049.81,1208487,619,43.63,61.32,5251015.02,2053844.53,331821.38,3551743.79,1497899.26,4815.0,1.0,43.0,0.0,1.0
LN053404,2024-02-18,CUST39911,BR189,EMP0115,LP039,LOC031,1,4,5000000.0,15.39,84,97581.07,50000.0,12500.0,2091579,746,27.62,48.75,10256410.26,2399415.22,3196809.74,8196809.74,5797394.53,4616.0,7.0,3.0,0.0,12.0
LN053405,2019-09-27,CUST47506,BR166,EMP0920,LP019,LOC058,3,1,3184827.01,16.83,48,91618.45,31848.27,7962.07,1153069,341,13.91,54.9,5801142.09,157296.34,1212858.36,4397685.37,4240389.03,3861.0,26.0,92.0,0.0,9.0
LN053406,2023-05-20,CUST47220,BR181,EMP0963,LP002,LOC038,5,3,541875.64,11.95,48,14256.36,5418.76,1354.69,250330,476,12.53,55.26,980592.91,188946.47,142429.87,684305.51,495359.04,0.0,0.0,60.0,0.0,5.0
LN053407,2019-11-08,CUST14653,BR063,EMP0194,LP023,LOC035,3,5,5000000.0,16.43,360,68974.24,50000.0,12500.0,2358848,841,12.01,44.7,11185682.33,11983960.28,19830726.54,24830726.54,12846766.26,2004.0,25.0,0.0,0.0,1.0
LN053408,2026-01-21,CUST40775,BR219,EMP0672,LP021,LOC033,2,2,5000000.0,7.96,48,121970.75,50000.0,12500.0,2553424,624,51.44,40.04,12487512.49,1001781.02,854596.15,5854596.15,4852815.13,1398.0,10.0,40.0,0.0,11.0
LN053409,2023-12-10,CUST40605,BR196,EMP0700,LP004,LOC092,4,2,4121331.79,17.53,60,103603.86,41213.32,10303.33,1720919,703,17.53,78.6,5243424.67,6022991.24,2094899.87,6216231.66,193240.42,1972.0,11.0,8.0,0.0,12.0
LN053410,2020-02-17,CUST30862,BR007,EMP0489,LP026,LOC043,1,5,2503973.42,17.81,360,37348.87,25039.73,6259.93,2719817,593,17.71,93.19,2686955.06,13142149.46,10941621.06,13445594.48,303445.02,3476.0,23.0,32.0,0.0,9.0
LN053411,2023-08-30,CUST31944,BR131,EMP0905,LP022,LOC073,3,5,3885644.23,8.57,120,48322.02,38856.44,9714.11,970220,561,59.72,40.16,9675408.94,388049.44,1912998.15,5798642.38,5410592.94,4818.0,25.0,68.0,0.0,6.0
LN053412,2026-02-01,CUST49202,BR243,EMP0447,LP022,LOC032,1,5,2634061.87,16.08,60,64167.29,26340.62,6585.15,1204991,372,28.33,58.84,4476651.71,2831618.11,1215975.28,3850037.14,1018419.03,2250.0,7.0,92.0,0.0,5.0
LN053413,2021-07-11,CUST22547,BR241,EMP0676,LP029,LOC059,2,5,2726239.04,8.69,240,23987.8,27262.39,6815.6,2283595,843,30.41,55.11,4946904.44,2390671.53,3030831.79,5757070.83,3366399.3,3493.0,7.0,0.0,0.0,7.0
LN053414,2026-09-06,CUST48326,BR246,EMP0489,LP013,LOC092,1,4,924422.87,9.65,180,9736.9,9244.23,2311.06,2580301,371,21.04,77.95,1185917.73,1099596.92,828218.89,1752641.76,653044.84,4665.0,11.0,92.0,0.0,15.0
LN053415,2025-01-30,CUST06488,BR232,EMP0938,LP032,LOC047,4,4,1770649.6,15.78,36,62058.64,17706.5,4426.62,812408,833,43.86,80.66,2195201.59,390584.02,463461.42,2234111.02,1843526.99,3967.0,16.0,0.0,0.0,12.0
LN053416,2026-01-04,CUST45908,BR059,EMP0418,LP037,LOC090,1,3,2830790.27,17.33,240,42233.91,28307.9,7076.98,1220557,817,13.92,62.76,4510500.75,4544098.91,7305347.53,10136137.8,5592038.9,0.0,0.0,0.0,0.0,5.0
LN053417,2026-07-14,CUST39766,BR191,EMP0830,LP016,LOC004,4,3,271883.48,11.02,36,8903.69,2718.83,679.71,911822,317,11.69,62.96,431835.26,253590.12,48649.42,320532.9,66942.78,342.0,9.0,100.0,0.0,6.0
LN053418,2026-03-31,CUST28297,BR002,EMP0043,LP023,LOC006,3,5,1429339.95,9.67,360,12196.35,14293.4,3573.35,623111,473,31.74,81.62,1751212.87,1603562.45,2961345.77,4390685.72,2787123.27,3054.0,7.0,77.0,0.0,12.0
LN053419,2026-01-04,CUST48151,BR071,EMP0540,LP006,LOC096,1,4,3367438.56,12.59,360,36174.58,33674.39,8418.6,1040811,852,36.41,43.82,7684706.9,6611148.37,9655410.02,13022848.58,6411700.21,3276.0,1.0,0.0,0.0,3.0
LN053420,2019-05-24,CUST21350,BR083,EMP0816,LP039,LOC009,4,1,5000000.0,9.6,36,160398.58,50000.0,12500.0,2690302,409,27.67,91.23,5480653.29,5288282.04,774348.82,5774348.82,486066.78,3650.0,20.0,81.0,0.0,5.0
LN053421,2019-10-13,CUST30888,BR028,EMP0597,LP039,LOC015,2,2,1727744.96,17.87,48,50635.22,17277.45,4319.36,1312752,889,47.59,76.75,2251133.5,43150.95,702745.41,2430490.37,2387339.42,3868.0,27.0,0.0,0.0,13.0
LN053422,2020-02-16,CUST16832,BR020,EMP0592,LP001,LOC011,1,5,5000000.0,11.01,240,51643.45,50000.0,12500.0,2681833,895,39.73,40.8,12254901.96,3279005.8,7394428.42,12394428.42,9115422.62,737.0,11.0,0.0,0.0,7.0
LN053423,2025-02-13,CUST43743,BR230,EMP0202,LP033,LOC024,1,1,1357969.6,15.25,60,32484.48,13579.7,3394.92,421067,451,61.4,55.87,2430588.15,1400582.43,591099.14,1949068.74,548486.31,4289.0,27.0,91.0,0.0,11.0
LN053424,2023-12-29,CUST32831,BR076,EMP0239,LP026,LOC095,4,2,3264794.92,9.39,84,53176.02,32647.95,8161.99,1676362,423,28.07,62.29,5241282.57,3891399.96,1201990.54,4466785.46,575385.5,3989.0,22.0,85.0,0.0,15.0
LN053425,2019-10-31,CUST34585,BR242,EMP0247,LP038,LOC081,1,5,5000000.0,12.93,48,133963.83,50000.0,12500.0,1397536,437,29.19,53.09,9417969.49,6087396.68,1430263.88,6430263.88,342867.19,312.0,28.0,75.0,0.0,7.0
LN053426,2025-09-03,CUST25146,BR189,EMP0352,LP014,LOC026,1,5,5000000.0,14.95,240,65654.83,50000.0,12500.0,2057049,653,19.75,61.98,8067118.43,3182714.93,10757160.15,15757160.15,12574445.22,2597.0,23.0,25.0,0.0,7.0
